id;geom;geom_text;u;v;key;osmid;lanes;name;highway;oneway;reversed;length;maxspeed;speed_kph
321268;x1;LINESTRING(14.303715 49.992148,14.3038841 49.9921937,14.3044533 49.9922878,14.3046512 49.9923132,14.304727 49.992275);1409144230;60270636;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
321565;x1;LINESTRING(14.4554189 50.0095656,14.4554686 50.0094306,14.4555143 50.0093016,14.4555591 50.0091665,14.4556039 50.0090081,14.4556418 50.0088726,14.455676 50.0087339,14.4557102 50.0085705,14.4557175 50.008529,14.4557369 50.0083813);1418973869;31997056;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
321637;x1;LINESTRING(14.377692 50.0282384,14.3774996 50.0281597,14.3774542 50.028142,14.3773718 50.02811);1421082248;8595405125;x5;x6;x7;x8;primary;x10;x11;x12;70;70
321650;x1;LINESTRING(14.467442 50.1018463,14.4671505 50.1015526);1421692706;21713537;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
321822;x1;LINESTRING(14.5519423 50.1012957,14.551883 50.1012797,14.5518527 50.1012714,14.5515499 50.1012836,14.551349 50.1013006,14.5512012 50.1013163,14.5509611 50.101355,14.5507867 50.101392,14.5506915 50.1014006,14.5505105 50.1013903,14.5503959 50.1013675,14.5503202 50.1013464);1424973106;1685221947;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
321901;x1;LINESTRING(14.5679317 50.1295031,14.5679907 50.1295147,14.5680819 50.1295089,14.5681823 50.12952,14.5683984 50.1295872,14.568516 50.1294747,14.5686522 50.1293072,14.5688054 50.1291252,14.5689083 50.1290371,14.5691133 50.1289664);1426505291;57911642;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
321914;x1;LINESTRING(14.5462477 50.1085904,14.546396 50.1085664,14.5464478 50.108558,14.5466357 50.1085118);1426878250;21456270;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
322363;x1;LINESTRING(14.3844398 50.0901251,14.3850214 50.0906413,14.3850646 50.0906806,14.3851995 50.0907937,14.3853036 50.0908807);1440229546;676335077;x5;x6;x7;x8;primary;x10;x11;x12;50;50
322534;x1;LINESTRING(14.5219751 49.9629463,14.5228112 49.9624866,14.5237884 49.9619352,14.5247024 49.96143);1445715492;1723353097;x5;x6;x7;x8;secondary;x10;x11;x12;90;90
322541;x1;LINESTRING(14.5090222 49.9643052,14.5093021 49.9646918,14.509405 49.9648246,14.5097633 49.9652402);1445715514;344790592;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
322569;x1;LINESTRING(14.5047728 49.9714853,14.5056374 49.9711643,14.5058097 49.9711003);1445715572;1828545640;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
322637;x1;LINESTRING(14.3987025 50.1266582,14.3987015 50.1266106,14.3986895 50.1265802,14.3986173 50.1264481,14.3985442 50.1263334);1448033697;1095581251;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
322646;x1;LINESTRING(14.6143765 49.973774,14.6151049 49.9731701,14.6154053 49.9729286,14.6157271 49.9726882,14.6160504 49.9724376,14.6162276 49.9723046,14.6168562 49.971825,14.6175042 49.9714219);1448518953;8772960850;x5;x6;x7;x8;motorway_link;x10;x11;x12;0;98
322648;x1;LINESTRING(14.6046457 49.9824587,14.6039175 49.9830684);1448518971;1378786784;x5;x6;x7;x8;motorway_link;x10;x11;x12;60;60
322825;x1;LINESTRING(14.2723414 50.08514,14.2717496 50.0852418,14.271536 50.0853068,14.2714033 50.0853851,14.2712825 50.0854962,14.2712187 50.0856395,14.2712119 50.085774,14.2712575 50.0858807,14.2713395 50.0859743,14.2714704 50.0861001);1456002186;2976641147;x5;x6;x7;x8;motorway_link;x10;x11;x12;0;98
322888;x1;LINESTRING(14.6028909 50.0295246,14.6028121 50.0295317,14.60217 50.0296044,14.6017828 50.0296476);1459107031;344251647;x5;x6;x7;x8;secondary;x10;x11;x12;40;40
322906;x1;LINESTRING(14.6015174 49.9843017,14.60181 49.9840038,14.6019743 49.9837782,14.6020431 49.9836668,14.6021023 49.9835532,14.6021517 49.9834376,14.6021912 49.9833205,14.6022207 49.9832022,14.6022424 49.9830623,14.60225 49.9829217,14.6022436 49.9827812,14.6022175 49.9826064);1459278359;571326086;x5;x6;x7;x8;motorway_link;x10;x11;x12;0;98
323133;x1;LINESTRING(14.4684931 50.0994844,14.4687934 50.0993857,14.4688568 50.0993666,14.4689911 50.0993262);1467045348;6321042910;x5;x6;x7;x8;primary;x10;x11;x12;50;50
323350;x1;LINESTRING(14.3942599 50.022448,14.3942853 50.0225506,14.3943198 50.0226521,14.3943631 50.0227522,14.3944126 50.0228351,14.3944762 50.0228984,14.3945389 50.0229338,14.3946427 50.0229618,14.3947544 50.0229714,14.3948603 50.0229661,14.3949487 50.0229477,14.395008 50.0229254,14.3950844 50.0228859);1480447451;237854889;x5;x6;x7;x8;primary_link;x10;x11;x12;0;40
323351;x1;LINESTRING(14.3942599 50.022448,14.3942889 50.0227177,14.3943132 50.0229469,14.394422 50.0236108);1480447451;275813752;x5;x6;x7;x8;primary;x10;x11;x12;80;80
323361;x1;LINESTRING(14.4501051 50.1195927,14.4501304 50.1196969,14.4504299 50.1197059,14.4518099 50.1199203,14.4520415 50.1199257,14.4522762 50.119906,14.4525877 50.1198567,14.4530603 50.1197705,14.4547774 50.1196743,14.4550109 50.1196677,14.4563611 50.1195774,14.4567633 50.1195827,14.4575849 50.1196468);1481142663;32439489;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;30;30
323376;x1;LINESTRING(14.4690855 50.087878,14.4691998 50.0876518,14.4694018 50.0872639,14.4695119 50.0870571,14.469522 50.0870328,14.4695661 50.086948);1483392086;21311889;x5;x6;x7;x8;secondary;x10;x11;x12;30;30
323406;x1;LINESTRING(14.3119215 50.0625214,14.3113375 50.0623751,14.3106932 50.0622233);1484997467;2092472877;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
323566;x1;LINESTRING(14.2882782 50.057128,14.2878194 50.0569464,14.2876117 50.0568616,14.2875477 50.0568334);1499461543;21258660;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
323738;x1;LINESTRING(14.5287052 50.1101776,14.5285487 50.1101869,14.5283495 50.1101969);1502798844;307398894;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
324066;x1;LINESTRING(14.3440244 49.9783732,14.3441083 49.9783202,14.34427 49.9782692);1531755422;60271243;x5;x6;x7;x8;secondary;x10;x11;x12;40;40
324088;x1;LINESTRING(14.6478214 50.0784324,14.6486249 50.0783085);1535203088;1287065576;x5;x6;x7;x8;primary;x10;x11;x12;50;50
324098;x1;LINESTRING(14.4093144 50.0949564,14.4092647 50.0950285,14.4091711 50.0951724);1535515866;1535515875;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
324103;x1;LINESTRING(14.4089001 50.0952439,14.4088779 50.0951676,14.4088538 50.0951174,14.4088151 50.0950643,14.4087876 50.0950385,14.4087592 50.0950166,14.408708 50.0949866,14.4086594 50.0949694);1535515880;247759;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
324186;x1;LINESTRING(14.4096876 50.1208083,14.4097795 50.1209075,14.409948 50.1210214,14.4101471 50.1211677,14.4103524 50.1213386,14.4115774 50.1222939,14.411896 50.1225709,14.4119971 50.122726,14.4120859 50.1229028,14.4122084 50.1230795,14.4125713 50.1233682,14.4128593 50.1235938,14.4130031 50.1237213,14.4131876 50.1238529,14.4134142 50.1240382,14.4134999 50.1241141,14.4135318 50.1241984,14.4134813 50.1242649,14.4133738 50.1243423,14.4131838 50.1243611,14.4129527 50.1243364,14.4126034 50.1240767,14.4123497 50.1238672,14.4119261 50.1235811,14.4115993 50.1233588,14.4114426 50.123266,14.4111464 50.1230387,14.4109379 50.1228428,14.4107573 50.1226163,14.4104518 50.1223753,14.4100069 50.1220168,14.4096549 50.1217503,14.4094159 50.1216421,14.4090094 50.1215706,14.4085008 50.1215357,14.4082458 50.1215513,14.4081334 50.1215792);1540772983;8816667627;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
324258;x1;LINESTRING(14.4103328 50.0539999,14.4105895 50.05211,14.4105857 50.0517295,14.4105508 50.0513573,14.410589 50.0508159,14.4105697 50.0503564,14.4105663 50.050296,14.4105648 50.0502696,14.4105631 50.0502325,14.4105615 50.0502162,14.4105418 50.0500742);1551149994;8024971825;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
324304;x1;LINESTRING(14.4254056 50.0614888,14.425471 50.0615503,14.4256804 50.0617353,14.4259225 50.0619585,14.4260679 50.0620475,14.4264107 50.0621989,14.4264854 50.0622319,14.4265746 50.0622588,14.426705 50.0622681,14.426807 50.0622555,14.4269067 50.0622234,14.4269609 50.0621938);1551725804;1551725970;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
324490;x1;LINESTRING(14.4769564 50.0533856,14.4768334 50.0533721,14.4766008 50.0533653,14.4762952 50.0533283,14.4761107 50.0532799,14.4760219 50.0532192,14.4758262 50.0530676);1552771522;7320055331;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
324516;x1;LINESTRING(14.3512726 50.0108006,14.3512735 50.0108752,14.3512691 50.0110252,14.3511657 50.0113527,14.3510623 50.0120029,14.3509959 50.0123968,14.3509146 50.0127669,14.3509073 50.0130374,14.3509581 50.013508);1552872878;26707576;x5;x6;x7;x8;['residential', 'unclassified'];x10;x11;x12;0;41
324542;x1;LINESTRING(14.4161808 50.032463,14.4161939 50.0323978,14.4162246 50.0322055,14.4162587 50.0319749,14.4163101 50.0316662,14.4163589 50.0312912,14.4164102 50.0310996,14.4164667 50.0310033,14.4166352 50.0308652,14.4167475 50.0308084,14.4168996 50.0307675,14.4170442 50.0307531,14.4171514 50.0307531,14.4172936 50.0307707,14.4174781 50.03081,14.4177001 50.0308532,14.4179315 50.0309032);1553825006;3155498739;x5;x6;x7;x8;secondary;x10;x11;x12;30;30
324681;x1;LINESTRING(14.4247554 50.0317072,14.4257205 50.0317723);1560170292;1560170293;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
324730;x1;LINESTRING(14.5314076 50.1070648,14.5313854 50.1068235,14.5313613 50.106294,14.5313355 50.1060404,14.5313184 50.1059139);1561043574;1018233339;x5;x6;x7;x8;primary;x10;x11;x12;50;50
324822;x1;LINESTRING(14.5098674 50.1105184,14.5100782 50.1105216,14.5115359 50.1105249);1564214256;8621270907;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
324840;x1;LINESTRING(14.492563 50.1158235,14.4924017 50.1158177,14.4922629 50.1158073,14.4921508 50.1157983,14.4920525 50.1157872,14.4919286 50.1157652,14.491006 50.1155875);1565440104;6800650474;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
324887;x1;LINESTRING(14.4504094 50.1460263,14.450441 50.1458688);1568019621;321236106;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
324988;x1;LINESTRING(14.5103904 50.1026709,14.5085416 50.1024832);1571394582;1571394524;x5;x6;x7;x8;primary;x10;x11;x12;50;50
324990;x1;LINESTRING(14.5105045 50.1026825,14.5103904 50.1026709);1571394589;1571394582;x5;x6;x7;x8;primary;x10;x11;x12;50;50
326056;x1;LINESTRING(14.3358953 50.067604,14.3370026 50.0676449,14.3370726 50.0676475,14.3372863 50.0676626);1616804678;3943822830;x5;x6;x7;x8;primary;x10;x11;x12;50;50
326408;x1;LINESTRING(14.545698 50.0328349,14.545317 50.0329872,14.5447681 50.0331638);1627643051;60673063;x5;x6;x7;x8;secondary;x10;x11;x12;70;70
326637;x1;LINESTRING(14.5088561 50.0249466,14.5087109 50.0255044,14.5086184 50.0258438,14.5085388 50.0261414);1634226777;245574654;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
326664;x1;LINESTRING(14.5193266 50.0256875,14.5198903 50.0257659,14.5199317 50.0257717,14.520264 50.0258382,14.520486 50.0258922,14.5205552 50.0259089);1634411941;2778975407;x5;x6;x7;x8;secondary;x10;x11;x12;0;45
327255;x1;LINESTRING(14.6409175 50.0793828,14.6407316 50.0794063,14.6406511 50.0794165,14.6386015 50.0796756,14.6378596 50.0797639);1643537625;8137565191;x5;x6;x7;x8;primary;x10;x11;x12;0;53
327298;x1;LINESTRING(14.6488823 50.0816302,14.6492184 50.0818117,14.6497803 50.0820033,14.6502026 50.0822146,14.6503875 50.082339,14.6504672 50.082365,14.6531266 50.0821729,14.654042 50.0821037);1643537740;1643537826;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;30;30
327498;x1;LINESTRING(14.3013956 50.0791901,14.3015063 50.0792627,14.301496 50.0792935);1656541861;8563974735;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
327543;x1;LINESTRING(14.4558741 50.055403,14.4558786 50.0553883,14.4559025 50.0553107,14.4559839 50.0550461,14.4558637 50.0550319);1657973422;1657973340;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
327936;x1;LINESTRING(14.452815 50.1065484,14.4535655 50.1062681);1675029546;320363963;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
328063;x1;LINESTRING(14.336343 50.1335394,14.336231 50.1338376,14.336231 50.1342292);1680501412;1680501429;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
328953;x1;LINESTRING(14.578904 50.0364182,14.5786028 50.0365615,14.5783584 50.0366656,14.5780915 50.0367459,14.5778384 50.0367844,14.5777147 50.0367933);1701117497;1701117499;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
329139;x1;LINESTRING(14.5859622 49.9920509,14.5863536 49.9920234,14.5864668 49.9920127,14.5866999 49.9919925,14.5870099 49.9919844,14.58721 49.9919902,14.5874572 49.9920072,14.5878365 49.9920329,14.5880913 49.9920465,14.5882219 49.9920489,14.5883772 49.9920485,14.5886791 49.9920316,14.5890673 49.9919678,14.5893979 49.9918904,14.5895863 49.9918316,14.5897634 49.9917671,14.590329 49.9915121,14.590802 49.9912818);1704445668;1000771556;x5;x6;x7;x8;motorway_link;x10;x11;x12;0;98
329995;x1;LINESTRING(14.5245283 49.9622832,14.5251574 49.9622873,14.5252966 49.9622879,14.5254132 49.9622846,14.5255316 49.9622771,14.5256296 49.9622607,14.525714 49.9622442,14.5257876 49.9622183,14.5258521 49.9621907,14.5259158 49.9621547,14.5259699 49.9621147,14.5260089 49.9620783,14.5260475 49.9620338,14.5260752 49.961991,14.5260966 49.9619425,14.5261079 49.9618866,14.5261123 49.9618377,14.5261071 49.9617899,14.526092 49.9617401,14.5260653 49.9616828,14.5260282 49.9616275,14.5258833 49.9614906);1723353139;3956358907;x5;x6;x7;x8;['motorway_link', 'secondary_link'];x10;x11;x12;0;110
330016;x1;LINESTRING(14.4905564 49.9906197,14.4906529 49.9904972,14.4906821 49.9904576);1723353505;6156972491;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
330053;x1;LINESTRING(14.2577121 50.0178072,14.2574558 50.0182215,14.256579 50.0193916);1727135357;1727136162;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;50;50
330507;x1;LINESTRING(14.326287 49.9638922,14.3264214 49.9642186);1729291218;503098346;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
330848;x1;LINESTRING(14.4666398 50.1005812,14.4668795 50.1009193);1733622598;1839597745;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
330881;x1;LINESTRING(14.5350841 50.1256493,14.5328469 50.1247682);1735396552;61311658;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
331137;x1;LINESTRING(14.4460188 50.1169179,14.4453975 50.116875,14.4453104 50.1168472);1737518829;1801912859;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
331241;x1;LINESTRING(14.6236405 50.0083502,14.6236785 50.0084475,14.623661 50.0085031,14.6236034 50.0085658,14.6235027 50.0086167,14.6232299 50.008769,14.6231603 50.0088419);1745313245;865025805;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
331275;x1;LINESTRING(14.4437486 50.0530262,14.4436567 50.053038,14.4435763 50.0530463,14.443501 50.053049);1746681518;1746681527;x5;x6;x7;x8;primary_link;x10;x11;x12;50;50
331489;x1;LINESTRING(14.3355589 50.1405186,14.3361014 50.1382282);1749902219;1154864580;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
331703;x1;LINESTRING(14.5917789 50.1500295,14.591825 50.1500072,14.5919344 50.1499539);1757137039;1757137030;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
331873;x1;LINESTRING(14.3083387 50.0452308,14.3084982 50.0452892);1758379223;60271618;x5;x6;x7;x8;secondary_link;x10;x11;x12;0;54
331877;x1;LINESTRING(14.2896543 50.0363808,14.2892711 50.0362458,14.2888099 50.0360531,14.2881026 50.0357122,14.2872831 50.0352125,14.2870159 50.0350268);1758402015;9642343970;x5;x6;x7;x8;secondary;x10;x11;x12;70;70
332067;x1;LINESTRING(14.3883765 50.1205938,14.3882225 50.1206194,14.3878527 50.1208276,14.3877223 50.1208599,14.3875796 50.1211342,14.3875373 50.1211665,14.3874394 50.1211565);1766768229;3426633587;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
332416;x1;LINESTRING(14.2867571 49.9684726,14.2867941 49.9683677,14.2867687 49.9681692,14.2867239 49.9679903,14.2864635 49.9678002,14.2860271 49.9676315,14.2857097 49.9674272,14.2850712 49.9672046,14.2843272 49.9668584,14.2839463 49.9664873,14.2837001 49.9662474,14.2831742 49.965862,14.2828996 49.9657154,14.2828017 49.9654197,14.2828473 49.96512,14.2830071 49.9649786,14.2835411 49.964844,14.2841421 49.9647355,14.2842944 49.9646618,14.2844038 49.9645515,14.2845484 49.9641271,14.2847483 49.9638827,14.2847977 49.9634626,14.2848264 49.9632112,14.2848264 49.9629947,14.2848958 49.9628559,14.2850557 49.9627035,14.2853319 49.9626298,14.2859521 49.9625443,14.2864084 49.9625058,14.2866175 49.9625113,14.2875416 49.9625292,14.2877059 49.9625347,14.2887052 49.9626555,14.2892309 49.9627495);1775164744;1911716981;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
333811;x1;LINESTRING(14.228049 50.0514766,14.2284874 50.0515424,14.2305766 50.0518678,14.232681 50.0523024,14.2358478 50.0531267,14.2368507 50.0533609,14.2393708 50.0542723,14.2403905 50.0547162,14.2407058 50.0548535,14.2411827 50.0549809);1789792168;5224483727;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
334003;x1;LINESTRING(14.4054709 50.0020049,14.4054795 50.0019707);1800091322;25952632;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
334019;x1;LINESTRING(14.4565071 50.0368219,14.4564507 50.0367351);1800982393;2332496746;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
334052;x1;LINESTRING(14.4809007 49.9605767,14.481263 49.960641,14.4824557 49.9608281,14.4826664 49.9608612);1801725814;1801725847;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
334057;x1;LINESTRING(14.4826664 49.9608612,14.4841922 49.9611075);1801725847;1945033797;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
334087;x1;LINESTRING(14.5564822 50.0554333,14.5569261 50.0550111,14.5571032 50.0547931,14.557364 50.0545387,14.5576888 50.0543002,14.5578168 50.0541659,14.5578889 50.0541472,14.5591631 50.0544275,14.5599124 50.0545293);1801982866;364046815;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
334217;x1;LINESTRING(14.4578049 50.0668292,14.457767 50.0668183,14.4572254 50.0667089,14.4571112 50.0666855);1813842487;21311937;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
334219;x1;LINESTRING(14.4020777 50.0147261,14.402074 50.0149973);1813937400;765277084;x5;x6;x7;x8;secondary;x10;x11;x12;70;70
334267;x1;LINESTRING(14.4147877 50.0681737,14.414811 50.068068,14.4148906 50.0677354,14.4148944 50.0677196,14.4148979 50.0677049,14.4149026 50.0676856);1818205224;1818205207;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
334307;x1;LINESTRING(14.3419893 50.0033826,14.342066 50.0032316,14.342138 50.0030974,14.3421654 50.0030464,14.3422265 50.0029444,14.3423155 50.0028017,14.3424172 50.0026491,14.3425202 50.0025037,14.3426225 50.0023683,14.3427403 50.0022197,14.3428567 50.002082,14.3429804 50.0019435,14.3431095 50.0018065,14.3432358 50.0016794,14.3433766 50.0015442,14.3435157 50.0014175,14.3436615 50.001291,14.3438148 50.001164,14.3439724 50.0010406,14.3441314 50.0009204,14.3442953 50.0008034,14.3444622 50.0006889,14.3446345 50.0005767,14.3448107 50.0004664,14.3449933 50.0003585,14.3451757 50.0002547,14.3453624 50.0001543,14.3455495 50.0000568,14.3457425 49.9999614,14.345823 49.9999225,14.3460377 49.9998218,14.3463555 49.9996838,14.3467891 49.9995145,14.3474052 49.9993035,14.3478487 49.9991733,14.3482674 49.9990618,14.3486831 49.9989644,14.3491911 49.9988645,14.3498627 49.9987566,14.3502568 49.9987088,14.3506322 49.9986685,14.3509256 49.9986452,14.3514986 49.9986218,14.3519737 49.9986125,14.3525179 49.9986183,14.3530144 49.9986431,14.3534392 49.9986761,14.353835 49.9987155,14.3539685 49.9987326,14.3542655 49.9987706,14.3546484 49.9988273);1820703834;7124797159;x5;x6;x7;x8;motorway;x10;x11;x12;0;103
334312;x1;LINESTRING(14.3399334 50.0049448,14.3397314 50.0050506,14.3396934 50.0050709,14.3396616 50.0050965,14.3396395 50.0051222,14.3396269 50.0051506,14.339624 50.0051744,14.3396262 50.0051981,14.3396358 50.005228,14.339655 50.0052655,14.3397519 50.005367);1820703882;8399261933;x5;x6;x7;x8;secondary_link;x10;x11;x12;50;50
334370;x1;LINESTRING(14.4169647 50.067684,14.4170109 50.0676923,14.4171839 50.0677197);1825431313;25936512;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
334371;x1;LINESTRING(14.4169647 50.067684,14.4169112 50.0676885,14.4168287 50.0677072,14.416614 50.0676727,14.4165159 50.0676581,14.4160234 50.0675927,14.4158306 50.0675683);1825431313;5110110699;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
334461;x1;LINESTRING(14.531114 50.052569,14.5317766 50.0525515,14.5321527 50.0525378,14.5325215 50.0525235,14.5327809 50.0525141,14.5330192 50.0525073,14.5332656 50.0525033,14.5333929 50.052503,14.5335195 50.0525054);1826343255;8293059475;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
334469;x1;LINESTRING(14.4135069 50.0757284,14.4135443 50.0757282,14.4136908 50.0757194,14.4137112 50.0757182,14.4137525 50.0757138,14.4138645 50.0756987);1826645305;4696978819;x5;x6;x7;x8;primary;x10;x11;x12;50;50
335357;x1;LINESTRING(14.4428145 50.0522605,14.4433075 50.0520874,14.4435709 50.0519895);1837179830;542893830;x5;x6;x7;x8;primary_link;x10;x11;x12;50;50
335707;x1;LINESTRING(14.4401195 50.0534935,14.4403963 50.053302,14.4406535 50.0531419,14.4408006 50.0530576);1837856593;1837856587;x5;x6;x7;x8;primary_link;x10;x11;x12;50;50
335985;x1;LINESTRING(14.3420567 50.0059067,14.341988 50.005907,14.3417283 50.0059051,14.3416555 50.0059047,14.3415176 50.0059018,14.3414115 50.0058987,14.3413222 50.0058944,14.3412504 50.0058898,14.3410915 50.0058747,14.3408905 50.0058419,14.3407609 50.0058153,14.3406342 50.0057834,14.340511 50.0057462,14.3403953 50.0057054,14.3402838 50.0056599,14.340177 50.0056101);1838652821;4742082865;x5;x6;x7;x8;secondary;x10;x11;x12;70;70
