WKT;osmid;y;x
x;1638388232;50.0771;14.65
x;1638388242;50.0778;14.6448
x;1638407394;50.0802;14.6411
x;1638407397;50.0802;14.6406
x;1639250259;50.0743;14.2542
x;1639250282;50.0755;14.2501
x;1639250290;50.0755;14.2506
x;1640314914;50.1154;14.4435
x;1640314922;50.1154;14.4436
x;1642074702;50.1044;14.4059
x;1642480864;50.0977;14.4229
x;1642881499;50.1042;14.4134
x;1643537581;50.0776;14.6563
x;1643537589;50.0779;14.6548
x;1643537603;50.0782;14.6505
x;1643537607;50.0785;14.6523
x;1643537610;50.0788;14.6508
x;1643537617;50.0792;14.648
x;1643537625;50.0794;14.6409
x;1643537634;50.0795;14.6409
x;1643537638;50.0796;14.651
x;1643537642;50.0796;14.6457
x;1643537647;50.08;14.6483
x;1643537651;50.0804;14.646
x;1643537655;50.0805;14.6449
x;1643537699;50.0806;14.6557
x;1643537700;50.0806;14.6412
x;1643537702;50.0808;14.6425
x;1643537704;50.0809;14.6487
x;1643537705;50.0809;14.6413
x;1643537707;50.0809;14.6397
x;1643537713;50.0813;14.6385
x;1643537719;50.0813;14.6384
x;1643537723;50.0814;14.6452
x;1643537740;50.0816;14.6489
x;1643537776;50.0818;14.6465
x;1643537821;50.082;14.655
x;1643537823;50.0821;14.6454
x;1643537826;50.0821;14.654
x;1643537829;50.0822;14.643
x;1643537832;50.0823;14.6417
x;1643537835;50.0823;14.64
x;1643537845;50.0825;14.6384
x;1643537848;50.0825;14.6379
x;1643537852;50.0826;14.6368
x;1643537855;50.0826;14.6363
x;1643537858;50.0828;14.6456
x;1643537863;50.083;14.6419
x;1643537867;50.0834;14.6368
x;1643537883;50.0837;14.6478
x;1643537884;50.0838;14.6456
x;1643537890;50.0838;14.6399
x;1643537894;50.0838;14.6437
x;1643537898;50.0838;14.6388
x;1643537901;50.0838;14.6409
x;1643537906;50.0838;14.642
x;1643537924;50.084;14.6381
x;1643537929;50.0843;14.6373
x;1643537943;50.0848;14.642
x;1643537946;50.0849;14.6434
x;1643537949;50.0851;14.6456
x;1643537951;50.0851;14.647
x;1643962718;50.1071;14.4348
x;1643962732;50.108;14.4364
x;1646309543;49.9596;14.5966
x;1646309558;49.9605;14.5956
x;1646309561;49.9605;14.5973
x;1646309575;49.9608;14.601
x;1646309580;49.963;14.5951
x;1646309603;49.9638;14.5937
x;1646309606;49.9649;14.6009
x;1648368745;50.1496;14.6463
x;1648368753;50.1497;14.6471
x;1651728723;50.1561;14.5436
x;1651728796;50.1564;14.5423
x;1652948808;50.1579;14.5378
x;1652948812;50.1581;14.5384
x;1652949017;50.1627;14.5423
x;1656463091;50.0818;14.3066
x;1656463213;50.0823;14.2956
x;1656463221;50.0824;14.2972
x;1656463236;50.0832;14.3067
x;1656463260;50.0841;14.3097
x;1656463507;50.0902;14.2995
x;1656541611;50.0775;14.2997
x;1656541666;50.0778;14.2996
x;1656541756;50.078;14.3018
x;1656541774;50.0781;14.2996
x;1656541840;50.0784;14.2995
x;1656541861;50.0792;14.3014
x;1656856174;50.0467;14.5283
x;1656856179;50.0469;14.5286
x;1656856182;50.047;14.5289
x;1656856188;50.0474;14.5306
x;1656856247;50.0548;14.5024
x;1656856277;50.0558;14.4956
x;1656856373;50.0569;14.4903
x;1656856376;50.0569;14.4899
x;1656856397;50.0573;14.4899
x;1656856399;50.0574;14.4904
x;1656856497;50.0584;14.4932
x;1656856507;50.0585;14.4926
x;1656856529;50.0586;14.4932
x;1656856531;50.0587;14.4933
x;1656856580;50.0595;14.4809
x;1657456193;50.0664;14.3741
x;1657456196;50.0661;14.3731
x;1657973166;50.0538;14.4572
x;1657973340;50.055;14.4559
x;1657973422;50.0554;14.4559
x;1657973912;50.0564;14.464
x;1657974085;50.0566;14.4656
x;1657974165;50.0567;14.4652
x;1657974222;50.0568;14.4631
x;1657974627;50.0576;14.4871
x;1657974640;50.0576;14.4882
x;1657974673;50.0577;14.4862
x;1657974675;50.0577;14.4876
x;1657974681;50.0577;14.4857
x;1657974703;50.0578;14.4866
x;1657974843;50.0579;14.4882
x;1657974851;50.0579;14.4856
x;1657974895;50.058;14.4877
x;1657974901;50.058;14.4872
x;1657974904;50.058;14.4861
x;1657974924;50.058;14.4866
x;1657975252;50.0587;14.4926
x;1657975265;50.0587;14.4919
x;1657975267;50.0587;14.4917
x;1657975558;50.0606;14.4559
x;1657975571;50.0606;14.456
x;1657975616;50.0608;14.457
x;1657975637;50.0609;14.4946
x;1657975645;50.0609;14.4967
x;1657975669;50.0609;14.4949
x;1657976026;50.0618;14.4545
x;1658882797;50.1288;14.4604
x;1662077273;50.0909;14.4367
x;1662230156;50.035;14.5583
x;1662230182;50.0356;14.5584
x;1663373169;50.017;14.4684
x;1663467721;50.0865;14.3808
x;1664367889;50.0865;14.2972
x;1667179286;50.1046;14.5736
x;1667179310;50.1048;14.574
x;1667179312;50.1048;14.5735
x;1667179314;50.1049;14.5742
x;1667196079;50.1052;14.5737
x;1667196083;50.1053;14.5741
x;1668418015;50.1234;14.528
x;1668418016;50.1232;14.5277
x;1668418046;50.1235;14.5273
x;1668418057;50.1244;14.5293
x;1668418058;50.124;14.5282
x;1668418064;50.1249;14.5271
x;1668418091;50.1247;14.5271
x;1668418092;50.1247;14.5271
x;1668418102;50.1239;14.5269
x;1668418103;50.1244;14.5264
x;1668418104;50.1242;14.5257
x;1668418105;50.1238;14.5247
x;1668418130;50.1233;14.5252
x;1668418134;50.1236;14.5262
x;1668418147;50.1232;14.5265
x;1668418148;50.1229;14.5256
x;1672232309;50.0871;14.3711
x;1672232323;50.0872;14.371
x;1672232351;50.0877;14.3702
x;1674507757;50.0495;14.5021
x;1674507773;50.0509;14.4978
x;1674507879;50.052;14.4978
x;1674507890;50.052;14.4997
x;1675029540;50.1052;14.4559
x;1675029546;50.1065;14.4528
x;1675029577;50.1079;14.4534
x;1675029578;50.1082;14.4539
x;1675035060;50.1074;14.4544
x;1675035061;50.1074;14.4546
x;1675035062;50.1081;14.4538
x;1675040877;50.0715;14.3565
x;1675116205;50.069;14.3581
x;1675116208;50.069;14.3591
x;1675116213;50.0692;14.359
x;1675116220;50.0692;14.3589
x;1675116224;50.0708;14.3601
x;1675116227;50.0709;14.3605
x;1675116234;50.071;14.3602
x;1675116248;50.071;14.3604
x;1675116254;50.0711;14.3607
x;1675116275;50.0712;14.3606
x;1675116301;50.0717;14.3598
x;1675116303;50.0719;14.3597
x;1675116311;50.0722;14.3596
x;1675116316;50.0723;14.3597
x;1675116320;50.0724;14.3599
x;1675128573;50.0705;14.4385
x;1675128585;50.0709;14.4393
x;1675129145;50.0654;14.4239
x;1675190768;50.0166;14.4666
x;1675190770;50.0166;14.4668
x;1675190775;50.017;14.4668
x;1675190776;50.0171;14.4667
x;1675191238;50.0177;14.4657
x;1675198394;50.0181;14.4611
x;1675198398;50.0182;14.4594
x;1675198455;50.0186;14.46
x;1675198574;50.0196;14.4625
x;1675198587;50.0196;14.4634
x;1675198595;50.0196;14.4639
x;1676386270;50.1623;14.4518
x;1679136538;50.0717;14.5547
x;1679136542;50.0718;14.555
x;1679136551;50.0724;14.5543
x;1679136553;50.0725;14.5545
x;1679161440;50.0649;14.5946
x;1679161462;50.0677;14.5803
x;1679161464;50.0702;14.5526
x;1679161480;50.0708;14.5523
x;1679161492;50.071;14.5528
x;1680485692;50.0866;14.3958
x;1680485766;50.0867;14.3963
x;1680501412;50.1335;14.3363
x;1680501418;50.1339;14.3371
x;1680501420;50.1339;14.3369
x;1680501429;50.1342;14.3362
x;1680932573;50.0925;14.3697
x;1680932575;50.0929;14.3632
x;1680932577;50.094;14.3701
x;1680932600;50.0982;14.3667
x;1680932633;50.0991;14.3584
x;1680932654;50.0996;14.3592
x;1680932655;50.0997;14.359
x;1680932664;50.1002;14.3579
x;1680998308;49.9769;14.4251
x;1680998330;49.9775;14.4237
x;1680998409;49.9786;14.4223
x;1680998492;49.9895;14.4321
x;1680998650;49.9957;14.4323
x;1680998692;49.9959;14.4314
x;1680998713;49.996;14.43
x;1680998748;49.9962;14.4302
x;1680998750;49.9962;14.4395
x;1680998841;49.9966;14.4298
x;1680998881;49.997;14.4281
x;1680998890;49.9971;14.4307
x;1680998951;49.998;14.4384
x;1680998953;49.998;14.4293
x;1680998961;49.9981;14.4384
x;1680999021;49.9982;14.4296
x;1680999258;49.9987;14.4179
x;1680999704;50.0013;14.4217
x;1680999705;50.0014;14.4195
x;1681000098;50.0076;14.4227
x;1681000461;50.0208;14.5235
x;1681000626;50.0243;14.58
x;1681001372;50.0285;14.5453
x;1681001558;50.0295;14.5432
x;1681001580;50.0297;14.5438
x;1681001582;50.0297;14.5436
x;1681001987;50.0316;14.5599
x;1681002015;50.0317;14.56
x;1681002046;50.0319;14.5601
x;1681002103;50.032;14.5595
x;1681004002;50.0496;14.5056
x;1681021797;50.0805;14.39
x;1681021799;50.0805;14.3903
x;1681551860;49.9618;14.3646
x;1681608880;49.9618;14.3679
x;1681608886;49.9622;14.3693
x;1681608908;49.9634;14.3726
x;1681608910;49.9634;14.3733
x;1681608914;49.9636;14.3746
x;1681608954;49.9623;14.3745
x;1681608973;49.9585;14.3761
x;1681608977;49.9587;14.3784
x;1681609069;49.9628;14.369
x;1681609189;49.963;14.3676
x;1681609247;49.9589;14.373
x;1681609292;49.9568;14.3717
x;1681609329;49.9574;14.3714
x;1681609331;49.9575;14.3712
x;1681609340;49.956;14.3731
x;1681609344;49.9557;14.3735
x;1682282505;50.0008;14.5591
x;1682282512;50.0004;14.5594
x;1684052628;50.0104;14.4568
x;1684297060;50.1268;14.4647
x;1684802048;50.0648;14.3118
x;1685214217;50.1015;14.5525
x;1685214221;50.1021;14.5539
x;1685214248;50.1027;14.55
x;1685214257;50.1034;14.5498
x;1685214258;50.1037;14.5528
x;1685221947;50.1013;14.5503
x;1685234030;50.0769;14.4636
x;1685234033;50.077;14.4649
x;1685234037;50.0776;14.4731
x;1685234044;50.0782;14.4761
x;1685265506;49.9562;14.2989
x;1685265568;49.9685;14.3156
x;1685265574;49.9686;14.3251
x;1685265787;49.9831;14.3576
x;1685266162;50.0142;14.3761
x;1685266185;50.0144;14.3762
x;1686457161;50.0427;14.4911
x;1686464737;50.0429;14.493
x;1686464739;50.043;14.4929
x;1690514801;49.9598;14.3966
x;1690788932;50.0542;14.5465
x;1690788948;50.055;14.548
x;1692826490;49.9782;14.5861
x;1692826505;49.9806;14.5903
x;1696616477;49.9864;14.2253
x;1696616726;49.989;14.3076
x;1696618401;49.9925;14.2996
x;1696620631;49.9971;14.3066
x;1696623163;50.0129;14.3252
x;1696623830;50.0205;14.4445
x;1696624338;50.0233;14.4409
x;1696624606;50.0279;14.4278
x;1696624616;50.0281;14.4278
x;1696624618;50.0281;14.4273
x;1696624731;50.0291;14.4424
x;1696624855;50.0296;14.4464
x;1696624858;50.0296;14.4466
x;1696624897;50.0298;14.4428
x;1696624903;50.0298;14.4447
x;1696624906;50.0298;14.4467
x;1696624911;50.0298;14.4483
x;1696624955;50.03;14.4456
x;1696625195;50.0306;14.4534
x;1696625217;50.0307;14.4535
x;1696625285;50.031;14.4445
x;1696625608;50.0333;14.3895
x;1696625729;50.0336;14.3893
x;1696625798;50.0348;14.3951
x;1696626118;50.0359;14.397
x;1696626919;50.0389;14.3975
x;1696626951;50.0391;14.4018
x;1696626960;50.0391;14.4026
x;1696627464;50.0411;14.4014
x;1701024801;50.037;14.5767
x;1701024806;50.037;14.577
x;1701024837;50.037;14.5772
x;1701117495;50.0362;14.5793
x;1701117497;50.0364;14.5789
x;1701117499;50.0368;14.5777
x;1701117501;50.0369;14.5802
x;1701117507;50.0371;14.5789
x;1701117508;50.0372;14.58
x;1701117511;50.038;14.5782
x;1701149334;50.1268;14.4662
x;1701149336;50.1269;14.4661
x;1701149355;50.127;14.4667
x;1702407074;50.0927;14.4522
x;1702407079;50.0934;14.4523
x;1702407086;50.0938;14.4521
x;1702407103;50.0939;14.4521
x;1702407110;50.0939;14.4525
x;1702407119;50.094;14.4528
x;1702407140;50.0942;14.452
x;1702869315;50.0033;14.5572
x;1702869347;50.0058;14.5621
x;1702869434;50.0333;14.3055
x;1702869461;50.0334;14.3061
x;1702869471;50.0335;14.3065
x;1702869475;50.0336;14.3047
x;1702869478;50.0337;14.307
x;1702869493;50.0337;14.3065
x;1702869496;50.0337;14.3072
x;1702869503;50.0338;14.306
x;1702869519;50.034;14.3069
x;1702869563;50.0348;14.307
x;1702869598;50.0351;14.3059
x;1702870023;50.0409;14.3066
x;1703308233;50.0438;14.4927
x;1703308292;50.0448;14.4922
x;1703308296;50.0448;14.4935
x;1703308321;50.045;14.4906
x;1703308365;50.0451;14.4862
x;1703308442;50.0453;14.4873
x;1703308471;50.0453;14.5004
x;1703308482;50.0454;14.4926
x;1703308526;50.0455;14.4922
x;1703308587;50.0456;14.4841
x;1703308721;50.046;14.5006
x;1703308950;50.0472;14.4917
x;1703309589;50.0494;14.4936
x;1703309898;50.0516;14.4832
x;1703309920;50.0518;14.4823
x;1704445574;49.9954;14.5871
x;1704445600;49.9955;14.5871
x;1704445608;49.9953;14.587
x;1704445617;49.9922;14.5856
x;1704445621;49.9955;14.5866
x;1704445668;49.9921;14.586
x;1704445679;49.9922;14.586
x;1704445697;49.9956;14.5869
x;1704445698;49.9953;14.5867
x;1704445701;49.9953;14.5868
x;1704445702;49.9956;14.5868
x;1707065170;50.1225;14.3934
x;1707087157;50.1047;14.6167
x;1707094984;50.1243;14.4024
x;1707698571;49.9631;14.3094
x;1707698662;49.9659;14.3126
x;1707698857;49.9751;14.3245
x;1707698881;49.9755;14.3265
x;1708451940;50.1428;14.5816
x;1708609753;49.9829;14.363
x;1709000195;50.0101;14.4168
x;1709000200;50.0095;14.4169
x;1709021769;50.0046;14.405
x;1709021771;50.0045;14.4051
x;1709858318;50.0627;14.5033
x;1709858326;50.0634;14.501
x;1710036825;49.9949;14.2749
x;1710036828;49.995;14.2763
x;1710036889;49.996;14.2844
x;1710036968;49.9971;14.3067
x;1710037010;49.9986;14.275
x;1710037035;49.9988;14.2836
x;1710037040;49.999;14.2834
x;1710037073;49.9995;14.2804
x;1710037150;49.9995;14.2784
x;1710037409;50.0003;14.2676
x;1710037744;50.0023;14.2551
x;1710037747;50.0024;14.2554
x;1710037752;50.0024;14.2714
x;1710037875;50.0034;14.2703
x;1710037920;50.0036;14.2708
x;1710037937;50.0037;14.2698
x;1710040557;50.0156;14.2623
x;1710040884;50.0181;14.2617
x;1710040996;50.0184;14.2619
x;1710041058;50.0186;14.2618
x;1710041727;50.0221;14.2284
x;1710057719;50.0606;14.5151
x;1711595451;50.1025;14.4806
x;1711851865;50.0317;14.5326
x;1711851867;50.032;14.5326
x;1712347953;50.0728;14.4272
x;1712347957;50.0718;14.4267
x;1712557366;50.0394;14.3942
x;1712557544;50.0403;14.3947
x;1712557592;50.0404;14.3913
x;1712557654;50.0408;14.3838
x;1712557676;50.0408;14.3972
x;1712557679;50.0408;14.3938
x;1712557828;50.0418;14.3811
x;1712557865;50.042;14.373
x;1712557879;50.0421;14.3986
x;1712557897;50.0422;14.389
x;1712557898;50.0422;14.398
x;1712557971;50.0425;14.3898
x;1712557996;50.0426;14.3937
x;1712558108;50.0431;14.4002
x;1712558146;50.0432;14.4002
x;1712558206;50.0433;14.4002
x;1712558209;50.0433;14.3875
x;1712558430;50.0437;14.3632
x;1712558803;50.0449;14.3817
x;1712558957;50.0453;14.4015
x;1712559249;50.0462;14.4066
x;1712560103;50.0523;14.4005
x;1712560110;50.0524;14.3928
x;1712560203;50.0526;14.3994
x;1712560228;50.0528;14.4004
x;1712560357;50.0543;14.3941
x;1712560445;50.0578;14.3937
x;1712732282;50.068;14.3961
x;1712877473;50.0429;14.3781
x;1714122826;50.1137;14.5022
x;1714122828;50.1137;14.5024
x;1714185860;50.081;14.4358
x;1714185867;50.0811;14.4356
x;1714186213;50.0847;14.4382
x;1714186229;50.0848;14.4381
x;1714186231;50.0848;14.4378
x;1714186238;50.0849;14.4375
x;1714186259;50.085;14.4373
x;1714313697;50.0798;14.4342
x;1714940666;50.1015;14.5412
x;1714940958;50.1128;14.3439
x;1714941171;50.1136;14.4876
x;1714944108;50.1263;14.4784
x;1714944114;50.1262;14.4796
x;1714944558;50.1338;14.3868
x;1714944565;50.1339;14.3859
x;1714944632;50.1358;14.3886
x;1714945710;50.1401;14.3545
x;1714946071;50.1436;14.3962
x;1714947314;50.151;14.3742
x;1714947424;50.1555;14.3993
x;1714947428;50.1555;14.3989
x;1714947430;50.1555;14.3986
x;1714947434;50.1557;14.3989
x;1714947437;50.1557;14.3988
x;1714947441;50.1562;14.3988
x;1714947490;50.1574;14.3985
x;1714947502;50.1584;14.3978
x;1715875694;50.1173;14.4453
x;1716721296;50.0555;14.4055
x;1716721351;50.0567;14.4061
x;1721401848;50.0612;14.3208
x;1722174579;50.0341;14.5162
x;1722174586;50.0342;14.5162
x;1722174590;50.0343;14.5168
x;1722174598;50.0348;14.516
x;1722174608;50.0355;14.5177
x;1723353071;49.9608;14.5251
x;1723353086;49.9609;14.5258
x;1723353097;49.9614;14.5247
x;1723353139;49.9623;14.5245
x;1723353168;49.9625;14.541
x;1723353200;49.9633;14.5213
x;1723353207;49.9635;14.5211
x;1723353209;49.9637;14.5211
x;1723353218;49.9639;14.5204
x;1723353276;49.9764;14.591
x;1723353279;49.9776;14.486
x;1723353291;49.9778;14.4857
x;1723353311;49.9784;14.4647
x;1723353499;49.989;14.4848
x;1723353505;49.9906;14.4906
x;1723690713;50.0408;14.5096
x;1723690714;50.041;14.5104
x;1726227474;50.0337;14.6095
x;1727062719;50.0085;14.4826
x;1727062733;50.0107;14.4669
x;1727062736;50.0119;14.4813
x;1727111414;49.9916;14.4014
x;1727135026;50.0116;14.2427
x;1727135061;50.0118;14.2451
x;1727135085;50.0119;14.245
x;1727135104;50.0139;14.2422
x;1727135129;50.0149;14.2413
x;1727135175;50.0159;14.2454
x;1727135357;50.0178;14.2577
x;1727135733;50.0187;14.2615
x;1727136162;50.0194;14.2566
x;1727136371;50.0196;14.2543
x;1727136673;50.0201;14.26
x;1727136755;50.0202;14.2553
x;1727136949;50.0203;14.2792
x;1727137325;50.0206;14.2564
x;1727137648;50.021;14.2594
x;1727138350;50.022;14.2782
x;1727138724;50.0247;14.2867
x;1727138732;50.0248;14.2868
x;1727138739;50.025;14.2874
x;1727138821;50.0257;14.2887
x;1727403082;49.9851;14.402
x;1727403091;49.9851;14.4061
x;1727403117;49.9863;14.4045
x;1727403162;49.9894;14.4044
x;1727403179;49.9913;14.4047
x;1727478112;50.0099;14.2949
x;1727478115;50.0106;14.2937
x;1727478119;50.0106;14.2961
x;1727478261;50.018;14.2943
x;1727478280;50.0196;14.295
x;1727478288;50.0203;14.2947
x;1727478308;50.0208;14.2951
x;1727478312;50.0208;14.2948
x;1727478316;50.0209;14.2945
x;1727478327;50.021;14.2921
x;1727478351;50.022;14.2952
x;1727478372;50.0236;14.2977
x;1727478374;50.0239;14.2994
x;1727478396;50.0243;14.3016
x;1727478406;50.0244;14.303
x;1728189580;50.0381;14.5435
x;1728191526;50.0406;14.5293
x;1728191640;50.0407;14.5295
x;1728191848;50.041;14.5306
x;1728191875;50.041;14.5296
x;1728192123;50.0414;14.5286
x;1728192167;50.0414;14.5288
x;1728192200;50.0415;14.529
x;1728192277;50.0416;14.5292
x;1728192973;50.0425;14.5251
x;1728193354;50.0439;14.498
x;1728193357;50.0439;14.4977
x;1728194022;50.0471;14.5316
x;1728194152;50.0474;14.5026
x;1728195310;50.0496;14.5133
x;1728195364;50.0498;14.5275
x;1728195412;50.0498;14.5077
x;1728195579;50.05;14.5124
x;1728195586;50.0501;14.5158
x;1728195828;50.0505;14.5152
x;1728195942;50.0509;14.5151
x;1728195950;50.0509;14.5082
x;1728196088;50.0512;14.509
x;1728196112;50.0513;14.4986
x;1728196186;50.0515;14.4978
x;1728196491;50.0523;14.5088
x;1728196520;50.0524;14.4995
x;1728196526;50.0524;14.4978
x;1728196543;50.0525;14.5075
x;1728298435;50.0617;14.4921
x;1728298453;50.0617;14.4904
x;1728856695;50.035;14.4485
x;1728856721;50.0354;14.4473
x;1728856735;50.0355;14.4515
x;1728858000;50.0386;14.4447
x;1728858026;50.0388;14.4434
x;1728858125;50.0394;14.4912
x;1728858632;50.0408;14.4922
x;1728858699;50.041;14.4914
x;1728858725;50.0411;14.4906
x;1728859367;50.0416;14.4901
x;1728859488;50.042;14.4958
x;1728859497;50.0421;14.496
x;1728859522;50.0422;14.4961
x;1728859548;50.0423;14.4955
x;1728859563;50.0424;14.4957
x;1728859564;50.0424;14.4955
x;1728859584;50.0424;14.4959
x;1728859587;50.0424;14.4956
x;1728859609;50.0425;14.4958
x;1728959320;50.0305;14.5888
x;1729115219;50.0327;14.6024
x;1729116256;50.0412;14.6114
x;1729116393;50.0414;14.6113
x;1729116464;50.0415;14.5882
x;1729116469;50.0416;14.6107
x;1729116481;50.0416;14.5881
x;1729116510;50.0416;14.6076
x;1729116807;50.0423;14.5875
x;1729116872;50.0426;14.608
x;1729116958;50.0429;14.6125
x;1729116976;50.0429;14.5902
x;1729117245;50.0433;14.6121
x;1729117285;50.0434;14.6116
x;1729117312;50.0435;14.6118
x;1729117316;50.0435;14.6122
x;1729117789;50.0456;14.5975
x;1729118205;50.0488;14.5675
x;1729118234;50.0497;14.5668
x;1729205307;50.1042;14.2305
x;1729205309;50.1049;14.23
x;1729205319;50.1092;14.2571
x;1729291218;49.9639;14.3263
x;1729291238;49.9639;14.3261
x;1729291909;49.9708;14.373
x;1729292608;49.9761;14.3689
x;1729293750;50.0048;14.4002
x;1729293825;50.0068;14.3982
x;1729294004;50.0271;14.4035
x;1729294049;50.0275;14.4029
x;1729294066;50.0276;14.4037
x;1729294068;50.0276;14.4036
x;1729416418;50.129;14.4416
x;1729416421;50.1289;14.4426
x;1729416425;50.1285;14.442
x;1729416434;50.1286;14.4419
x;1729416459;50.1286;14.4427
x;1729416468;50.1287;14.4418
x;1729416472;50.1288;14.4425
x;1729420743;50.129;14.4429
x;1730223982;50.1129;14.6121
x;1730303054;50.1204;14.5993
x;1730303066;50.1217;14.6007
x;1730303071;50.1208;14.6011
x;1730303074;50.1213;14.5989
x;1733552230;50.0074;14.6286
x;1733559503;50.0154;14.6533
x;1733559507;50.0154;14.6536
x;1733560330;50.016;14.6527
x;1733567608;50.0316;14.5812
x;1733567676;50.0325;14.5884
x;1733567679;50.0325;14.5898
x;1733567685;50.0326;14.5884
x;1733567708;50.0327;14.5875
x;1733567716;50.0328;14.5721
x;1733567778;50.033;14.5886
x;1733567933;50.0331;14.5832
x;1733567974;50.0332;14.5874
x;1733567990;50.0333;14.584
x;1733568079;50.0334;14.5714
x;1733568125;50.0337;14.5845
x;1733568701;50.0371;14.5508
x;1733591818;49.9672;14.5129
x;1733591819;49.9678;14.5123
x;1733591820;49.9679;14.5119
x;1733591823;50.062;14.4089
x;1733591827;50.0627;14.4087
x;1733591828;50.0628;14.4088
x;1733622452;50.0952;14.4547
x;1733622458;50.0952;14.4546
x;1733622495;50.0962;14.4579
x;1733622588;50.1002;14.4669
x;1733622598;50.1006;14.4666
x;1733622612;50.1016;14.4668
x;1733909107;50.1629;14.2581
x;1735396239;50.119;14.5243
x;1735396249;50.119;14.5254
x;1735396274;50.1192;14.5251
x;1735396279;50.1193;14.5252
x;1735396284;50.1195;14.5248
x;1735396295;50.1196;14.5251
x;1735396507;50.1251;14.5353
x;1735396522;50.1252;14.5355
x;1735396552;50.1256;14.5351
x;1735450108;50.1283;14.542
x;1736127060;50.0654;14.4602
x;1736127062;50.0654;14.4604
x;1736153424;49.9988;14.3235
x;1736153728;50.0554;14.324
x;1736153730;50.0555;14.3254
x;1736153732;50.0555;14.3262
x;1736153735;50.0559;14.3239
x;1736153738;50.056;14.3254
x;1736153742;50.056;14.3256
x;1736198957;50.1361;14.3941
x;1737281791;50.0874;14.2642
x;1737281808;50.0884;14.2843
x;1737281817;50.0892;14.2645
x;1737281838;50.0915;14.2761
x;1737281873;50.0957;14.2657
x;1737281884;50.0963;14.2627
x;1737281885;50.0963;14.2627
x;1737281886;50.0963;14.2625
x;1737281892;50.0965;14.2613
x;1737281893;50.0965;14.2628
x;1737281896;50.0965;14.2604
x;1737281980;50.0993;14.2575
x;1737281999;50.1001;14.2556
x;1737282010;50.1006;14.2272
x;1737282041;50.1013;14.2337
